text,label
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Company HR: Your interview is confirmed on Feb 12 at 2:00 PM.,0
Customs: Your package is on hold. Pay clearance fee ₱674 through this link: http://verify-ph.com.,1
Smart: Payment received. Amount: ₱1602.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
GCash: Money sent ₱1798 to Maria Santos. Ref: INV8473.,0
Congrats! Your number won ₱23845. Send the 6-digit code you received to claim your prize.,1
Parcel held by customs. Pay ₱176 via GCash using this link: http://parcel-release-ph.com to release your package.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
You can withdraw ₱10866 now. Send verification code to proceed.,1
"Clinic: Your appointment is scheduled on Feb 27, 10:00 AM.",0
Bank Reminder: Please update your contact information at the nearest branch.,0
Special gov assistance: ₱40141 ready for you. Confirm via OTP reply.,1
Investment chance! Double your money today. Join VIP group by paying ₱1097 via GCash.,1
Shopee: Your order has been shipped. Tracking number: INV8473.,0
Meralco eBill: Statement ready. Amount due: ₱1509.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
"Clinic: Your appointment is scheduled on Feb 9, 10:00 AM.",0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Pag-IBIG: We received your housing loan application.,0
Landbank: Your OTP is 879749. Do NOT share this with anyone.,0
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Special gov assistance: ₱44504 ready for you. Confirm via OTP reply.,1
Bank notice: We will deduct ₱580 if you fail to send your OTP for verification.,1
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Investment chance! Double your money today. Join VIP group by paying ₱349 via GCash.,1
Meralco: Your bill of ₱1923 is due on Feb 22. Please pay on time to avoid disconnection.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Globe: Temporary service interruption in your area. Our team is working to restore it.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
You can withdraw ₱10017 now. Send verification code to proceed.,1
BPI: Your OTP is 358059. Do NOT share this with anyone.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
LBC: Your parcel is out for delivery today.,0
"Clinic: Your appointment is scheduled on Feb 13, 10:00 AM.",0
Meralco eBill: Statement ready. Amount due: ₱4519.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Exclusive earnings opportunity! Pay ₱268 to access secret trading group.,1
Special gov assistance: ₱26803 ready for you. Confirm via OTP reply.,1
LBC: Your parcel is out for delivery today.,0
Work abroad in Canada! Pay processing fee ₱552 via GCash to reserve your slot.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Exclusive earnings opportunity! Pay ₱1381 to access secret trading group.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
"Clinic: Your appointment is scheduled on Feb 11, 10:00 AM.",0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Congrats! Your number won ₱39687. Send the 6-digit code you received to claim your prize.,1
Your Smart reward is waiting. Enter the code you received to claim it now.,1
Work abroad in Canada! Pay processing fee ₱704 via GCash to reserve your slot.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
"Clinic: Your appointment is scheduled on Feb 28, 10:00 AM.",0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Investment chance! Double your money today. Join VIP group by paying ₱925 via GCash.,1
Customs: Your package is on hold. Pay clearance fee ₱301 through this link: http://secure-ph.com.,1
Globe: Load of ₱722 successfully credited.,0
GCash: Money sent ₱4709 to Pedro Reyes. Ref: ORD5521.,0
Shopee: Your order has been shipped. Tracking number: A48293.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Metrobank: Your payment of ₱4714 has been posted. Thank you.,0
You can withdraw ₱13506 now. Send verification code to proceed.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
LBC: Your parcel is out for delivery today.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Congrats! Your number won ₱36969. Send the 6-digit code you received to claim your prize.,1
Meralco eBill: Statement ready. Amount due: ₱1252.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Bank notice: We will deduct ₱202 if you fail to send your OTP for verification.,1
Congrats! Your number won ₱42089. Send the 6-digit code you received to claim your prize.,1
Customs: Your package is on hold. Pay clearance fee ₱890 through this link: http://secure-ph.com.,1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Work abroad in Canada! Pay processing fee ₱171 via GCash to reserve your slot.,1
Investment chance! Double your money today. Join VIP group by paying ₱313 via GCash.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Customs: Your package is on hold. Pay clearance fee ₱465 through this link: http://parcel-release-ph.com.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
You can withdraw ₱42573 now. Send verification code to proceed.,1
Meralco eBill: Statement ready. Amount due: ₱4436.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Investment chance! Double your money today. Join VIP group by paying ₱1422 via GCash.,1
Customs: Your package is on hold. Pay clearance fee ₱393 through this link: http://parcel-release-ph.com.,1
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
You qualify for DSWD ayuda worth ₱36303. Confirm by replying with your GCash OTP.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Meralco: Payment received. Amount: ₱4954.,0
Work abroad in Canada! Pay processing fee ₱310 via GCash to reserve your slot.,1
Meralco eBill: Statement ready. Amount due: ₱4032.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Converge: Temporary service interruption in your area. Our team is working to restore it.,0
Meralco eBill: Statement ready. Amount due: ₱3389.,0
Congrats! Your number won ₱32549. Send the 6-digit code you received to claim your prize.,1
Special gov assistance: ₱22654 ready for you. Confirm via OTP reply.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Smart: Your promo is now active and valid until Feb 16.,0
Special gov assistance: ₱26641 ready for you. Confirm via OTP reply.,1
Meralco eBill: Statement ready. Amount due: ₱3551.,0
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
You can withdraw ₱5505 now. Send verification code to proceed.,1
Work abroad in Canada! Pay processing fee ₱880 via GCash to reserve your slot.,1
Shopee: Your order has been shipped. Tracking number: A48293.,0
Metrobank: Your OTP is 433351. Do NOT share this with anyone.,0
Globe: Payment received. Amount: ₱1929.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Pag-IBIG: We received your housing loan application.,0
Meralco eBill: Statement ready. Amount due: ₱3407.,0
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
School Advisory: No classes tomorrow due to weather conditions.,0
GCash: Money sent ₱1956 to Ana Lopez. Ref: ORD5521.,0
Congrats! Your number won ₱10243. Send the 6-digit code you received to claim your prize.,1
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Landbank: Your OTP is 846552. Do NOT share this with anyone.,0
Bank notice: We will deduct ₱1377 if you fail to send your OTP for verification.,1
BPI: Your payment of ₱248 has been posted. Thank you.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
"Clinic: Your appointment is scheduled on Feb 6, 10:00 AM.",0
Customs: Your package is on hold. Pay clearance fee ₱639 through this link: http://secure-ph.com.,1
Exclusive earnings opportunity! Pay ₱977 to access secret trading group.,1
Customs: Your package is on hold. Pay clearance fee ₱416 through this link: http://verify-ph.com.,1
Smart: Your promo is now active and valid until Feb 13.,0
Pag-IBIG: We received your housing loan application.,0
Parcel held by customs. Pay ₱539 via GCash using this link: http://parcel-release-ph.com to release your package.,1
Meralco eBill: Statement ready. Amount due: ₱3553.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Smart: Your bill of ₱2243 is due on Feb 25. Please pay on time to avoid disconnection.,0
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
Your PLDT reward is waiting. Enter the code you received to claim it now.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Special gov assistance: ₱18786 ready for you. Confirm via OTP reply.,1
Pag-IBIG: We received your housing loan application.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Pag-IBIG: We received your housing loan application.,0
PLDT: Your bill of ₱2894 is due on Feb 24. Please pay on time to avoid disconnection.,0
You can withdraw ₱33111 now. Send verification code to proceed.,1
Customs: Your package is on hold. Pay clearance fee ₱350 through this link: http://claim-reward-ph.com.,1
GCash: Money sent ₱1171 to Ana Lopez. Ref: TRX9320.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
You have unclaimed remittance of ₱31757. Send your OTP to receive the money.,1
GCash: Money sent ₱1995 to Pedro Reyes. Ref: ORD5521.,0
LBC: Your parcel is out for delivery today.,0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
You can withdraw ₱45052 now. Send verification code to proceed.,1
Congrats! Your number won ₱9886. Send the 6-digit code you received to claim your prize.,1
Exclusive earnings opportunity! Pay ₱1483 to access secret trading group.,1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Customs: Your package is on hold. Pay clearance fee ₱1309 through this link: http://secure-ph.com.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Globe: Load of ₱2281 successfully credited.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Bank notice: We will deduct ₱638 if you fail to send your OTP for verification.,1
Landbank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Meralco eBill: Statement ready. Amount due: ₱3497.,0
Customs: Your package is on hold. Pay clearance fee ₱651 through this link: http://claim-reward-ph.com.,1
You have unclaimed remittance of ₱15356. Send your OTP to receive the money.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Investment chance! Double your money today. Join VIP group by paying ₱882 via GCash.,1
Shopee: Your order has been shipped. Tracking number: A48293.,0
Pag-IBIG: We received your housing loan application.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Customs: Your package is on hold. Pay clearance fee ₱1250 through this link: http://verify-ph.com.,1
Your PLDT reward is waiting. Enter the code you received to claim it now.,1
Customs: Your package is on hold. Pay clearance fee ₱301 through this link: http://parcel-release-ph.com.,1
You can withdraw ₱28105 now. Send verification code to proceed.,1
Customs: Your package is on hold. Pay clearance fee ₱1398 through this link: http://parcel-release-ph.com.,1
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Meralco eBill: Statement ready. Amount due: ₱3370.,0
Bank notice: We will deduct ₱131 if you fail to send your OTP for verification.,1
PLDT: Your bill of ₱552 is due on Feb 17. Please pay on time to avoid disconnection.,0
PLDT: Your bill of ₱3132 is due on Feb 9. Please pay on time to avoid disconnection.,0
Work abroad in Canada! Pay processing fee ₱973 via GCash to reserve your slot.,1
Special gov assistance: ₱14291 ready for you. Confirm via OTP reply.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Parcel held by customs. Pay ₱883 via GCash using this link: http://secure-ph.com to release your package.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
GCash: Money sent ₱594 to Pedro Reyes. Ref: PKG2201.,0
"Clinic: Your appointment is scheduled on Feb 24, 10:00 AM.",0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Your PLDT reward is waiting. Enter the code you received to claim it now.,1
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
"Clinic: Your appointment is scheduled on Feb 18, 10:00 AM.",0
You can withdraw ₱4113 now. Send verification code to proceed.,1
You qualify for DSWD ayuda worth ₱8378. Confirm by replying with your GCash OTP.,1
Shopee: Your order has been shipped. Tracking number: INV8473.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Bank notice: We will deduct ₱320 if you fail to send your OTP for verification.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Special gov assistance: ₱23146 ready for you. Confirm via OTP reply.,1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
You qualify for DSWD ayuda worth ₱21532. Confirm by replying with your GCash OTP.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Investment chance! Double your money today. Join VIP group by paying ₱1107 via GCash.,1
Smart: Your bill of ₱2380 is due on Feb 10. Please pay on time to avoid disconnection.,0
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Metrobank: Your OTP is 429448. Do NOT share this with anyone.,0
Customs: Your package is on hold. Pay clearance fee ₱563 through this link: http://verify-ph.com.,1
School Advisory: No classes tomorrow due to weather conditions.,0
You qualify for DSWD ayuda worth ₱34412. Confirm by replying with your GCash OTP.,1
Parcel held by customs. Pay ₱1350 via GCash using this link: http://claim-reward-ph.com to release your package.,1
Bank notice: We will deduct ₱811 if you fail to send your OTP for verification.,1
Work abroad in Canada! Pay processing fee ₱1256 via GCash to reserve your slot.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Investment chance! Double your money today. Join VIP group by paying ₱1078 via GCash.,1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
You have unclaimed remittance of ₱49284. Send your OTP to receive the money.,1
Metrobank: Your OTP is 119243. Do NOT share this with anyone.,0
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
Congrats! Your number won ₱28970. Send the 6-digit code you received to claim your prize.,1
Globe: Load of ₱876 successfully credited.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Company HR: Your interview is confirmed on Feb 15 at 2:00 PM.,0
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Meralco eBill: Statement ready. Amount due: ₱4411.,0
Exclusive earnings opportunity! Pay ₱1059 to access secret trading group.,1
School Advisory: No classes tomorrow due to weather conditions.,0
You can withdraw ₱5657 now. Send verification code to proceed.,1
Company HR: Your interview is confirmed on Feb 18 at 2:00 PM.,0
Company HR: Your interview is confirmed on Feb 23 at 2:00 PM.,0
Security Bank: Your payment of ₱2072 has been posted. Thank you.,0
Work abroad in Canada! Pay processing fee ₱873 via GCash to reserve your slot.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Bank notice: We will deduct ₱713 if you fail to send your OTP for verification.,1
Smart: Your promo is now active and valid until Feb 14.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Work abroad in Canada! Pay processing fee ₱1333 via GCash to reserve your slot.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Bank notice: We will deduct ₱869 if you fail to send your OTP for verification.,1
Special gov assistance: ₱3250 ready for you. Confirm via OTP reply.,1
BPI: Your payment of ₱4078 has been posted. Thank you.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Exclusive earnings opportunity! Pay ₱892 to access secret trading group.,1
Globe: Load of ₱3599 successfully credited.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Meralco eBill: Statement ready. Amount due: ₱4493.,0
Smart: Your bill of ₱4346 is due on Feb 15. Please pay on time to avoid disconnection.,0
You have unclaimed remittance of ₱27031. Send your OTP to receive the money.,1
You have unclaimed remittance of ₱23854. Send your OTP to receive the money.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Special gov assistance: ₱22645 ready for you. Confirm via OTP reply.,1
You have unclaimed remittance of ₱33810. Send your OTP to receive the money.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Converge: Temporary service interruption in your area. Our team is working to restore it.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Security Bank: Your OTP is 568070. Do NOT share this with anyone.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Metrobank: Your OTP is 420232. Do NOT share this with anyone.,0
Work abroad in Canada! Pay processing fee ₱1125 via GCash to reserve your slot.,1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Investment chance! Double your money today. Join VIP group by paying ₱510 via GCash.,1
Globe: Load of ₱816 successfully credited.,0
Customs: Your package is on hold. Pay clearance fee ₱1269 through this link: http://claim-reward-ph.com.,1
Customs: Your package is on hold. Pay clearance fee ₱1161 through this link: http://secure-ph.com.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Bank notice: We will deduct ₱260 if you fail to send your OTP for verification.,1
Smart: Your promo is now active and valid until Feb 20.,0
Congrats! Your number won ₱39918. Send the 6-digit code you received to claim your prize.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Shopee: Your order has been shipped. Tracking number: A48293.,0
Pag-IBIG: We received your housing loan application.,0
Investment chance! Double your money today. Join VIP group by paying ₱165 via GCash.,1
School Advisory: No classes tomorrow due to weather conditions.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
